pt_code;Attribut;Valeur N-1;Valeur N;Type
7905911;;;;Suppression
7861470;;;;Suppression
7783106;;;;Suppression
7877145;;;;Suppression
7811857;;;;Suppression
7850260;;;;Suppression
7783111;;;;Suppression
7859387;;;;Suppression
7837775;;;;Suppression
7848007;;;;Suppression
7838426;;;;Suppression
7991452;;;;Suppression
7859259;;;;Suppression
7798464;;;;Suppression
7905282;;;;Suppression
7859359;;;;Suppression
7789117;;;;Suppression
7905586;;;;Suppression
7855692;;;;Suppression
7859381;;;;Suppression
7991408;;;;Suppression
7899833;;;;Suppression
7883533;;;;Suppression
7798452;;;;Suppression
7850243;;;;Suppression
7826562;;;;Suppression
7837752;;;;Suppression
7827212;;;;Suppression
7798389;;;;Suppression
7803208;;;;Suppression
7795869;;;;Suppression
7789108;;;;Suppression
7789188;;;;Suppression
7906554;;;;Suppression
7861425;;;;Suppression
7859378;;;;Suppression
7902715;;;;Suppression
7789135;;;;Suppression
7876829;;;;Suppression
7876830;;;;Suppression
7833269;;;;Suppression
7855702;;;;Suppression
7819829;;;;Suppression
7902709;;;;Suppression
7963512;;;;Suppression
7827193;;;;Suppression
7850258;;;;Suppression
7902718;;;;Suppression
7837820;;;;Suppression
7798385;;;;Suppression
7838139;;;;Suppression
7795868;;;;Suppression
7871386;;;;Suppression
7782722;;;;Suppression
7833595;;;;Suppression
7859353;;;;Suppression
7783030;;;;Suppression
7991706;;;;Suppression
7837802;;;;Suppression
7850278;;;;Suppression
8082253;;;;Suppression
8201907;;;;Suppression
7811866;;;;Suppression
7838423;;;;Suppression
7838422;;;;Suppression
7948824;;;;Suppression
7789111;;;;Suppression
7833593;;;;Suppression
7991460;;;;Suppression
7912646;;;;Suppression
7679669;;;;Suppression
7871368;;;;Suppression
7991420;;;;Suppression
7859198;;;;Suppression
7796204;;;;Suppression
7838098;;;;Suppression
7811825;;;;Suppression
7795246;;;;Suppression
7905278;;;;Suppression
7859200;;;;Suppression
7948833;;;;Suppression
7850282;;;;Suppression
7855707;;;;Suppression
7915848;;;;Suppression
7798439;;;;Suppression
7848001;;;;Suppression
7811829;;;;Suppression
7800342;;;;Suppression
7948801;;;;Suppression
7994563;;;;Suppression
7795519;;;;Suppression
7871366;;;;Suppression
7859213;;;;Suppression
7871405;;;;Suppression
7783070;;;;Suppression
7883260;;;;Suppression
7838080;;;;Suppression
7912688;;;;Suppression
8007028;;;;Suppression
7850303;;;;Suppression
7876815;;;;Suppression
7912690;;;;Suppression
7901119;;;;Suppression
7827229;;;;Suppression
7963549;;;;Suppression
7826567;;;;Suppression
7783114;;;;Suppression
7859271;;;;Suppression
7912683;;;;Suppression
7886385;;;;Suppression
7899878;;;;Suppression
7973747;;;;Suppression
7838096;;;;Suppression
7948789;;;;Suppression
7991430;;;;Suppression
7859268;;;;Suppression
7850295;;;;Suppression
7915857;;;;Suppression
7902705;;;;Suppression
7859201;;;;Suppression
7859358;;;;Suppression
7904946;;;;Suppression
7861439;;;;Suppression
7861433;;;;Suppression
7871375;;;;Suppression
7912662;;;;Suppression
7883833;;;;Suppression
7800337;;;;Suppression
7830068;;;;Suppression
7834235;;;;Suppression
7856657;;;;Suppression
7948802;;;;Suppression
7838094;;;;Suppression
7871373;;;;Suppression
7830101;;;;Suppression
7963530;;;;Suppression
7912678;;;;Suppression
7883276;;;;Suppression
7800327;;;;Suppression
7991436;;;;Suppression
7798425;;;;Suppression
7994565;;;;Suppression
7795512;;;;Suppression
7848004;;;;Suppression
7915890;;;;Suppression
7798421;;;;Suppression
7873273;;;;Suppression
7850231;;;;Suppression
7859321;;;;Suppression
7855665;;;;Suppression
7991466;;;;Suppression
7859221;;;;Suppression
8007032;;;;Suppression
7826576;;;;Suppression
7915843;;;;Suppression
7899887;;;;Suppression
7796184;;;;Suppression
7789121;;;;Suppression
7789109;;;;Suppression
7861444;;;;Suppression
7926416;;;;Suppression
7871396;;;;Suppression
7883514;;;;Suppression
7850305;;;;Suppression
7859389;;;;Suppression
7783066;;;;Suppression
7827236;;;;Suppression
7963540;;;;Suppression
7799038;;;;Suppression
7782723;;;;Suppression
7859214;;;;Suppression
7827198;;;;Suppression
7904954;;;;Suppression
7871392;;;;Suppression
7827233;;;;Suppression
7830078;;;;Suppression
7859250;;;;Suppression
7834228;;;;Suppression
7926414;;;;Suppression
7859209;;;;Suppression
7902744;;;;Suppression
7912700;;;;Suppression
7912660;;;;Suppression
7798394;;;;Suppression
7899834;;;;Suppression
7861478;;;;Suppression
7904956;;;;Suppression
7827230;;;;Suppression
7798413;;;;Suppression
7827190;;;;Suppression
7859400;;;;Suppression
7811854;;;;Suppression
7912625;;;;Suppression
7912627;;;;Suppression
7991043;;;;Suppression
7783057;;;;Suppression
7798457;;;;Suppression
7912704;;;;Suppression
7991419;;;;Suppression
7855667;;;;Suppression
7991690;;;;Suppression
7871385;;;;Suppression
7883251;;;;Suppression
7876847;;;;Suppression
7832635;;;;Suppression
7991399;;;;Suppression
8201908;;;;Suppression
7827186;;;;Suppression
7837790;;;;Suppression
7904951;;;;Suppression
7877149;;;;Suppression
7800330;;;;Suppression
7973761;;;;Suppression
7859219;;;;Suppression
7838392;;;;Suppression
7833271;;;;Suppression
7861430;;;;Suppression
7811844;;;;Suppression
7800333;;;;Suppression
7902730;;;;Suppression
7848013;;;;Suppression
7861445;;;;Suppression
7871403;;;;Suppression
7859410;;;;Suppression
7782712;;;;Suppression
7859193;;;;Suppression
7912637;;;;Suppression
7798461;;;;Suppression
7795514;;;;Suppression
7859314;;;;Suppression
7905287;;;;Suppression
7994570;;;;Suppression
7811858;;;;Suppression
7912635;;;;Suppression
7798420;;;;Suppression
7991708;;;;Suppression
7850261;;;;Suppression
7915872;;;;Suppression
7991432;;;;Suppression
7827259;;;;Suppression
7783113;;;;Suppression
7871376;;;;Suppression
7859391;;;;Suppression
7904628;;;;Suppression
7873594;;;;Suppression
7850300;;;;Suppression
7811836;;;;Suppression
7876848;;;;Suppression
7861485;;;;Suppression
7871346;;;;Suppression
7883846;;;;Suppression
7859356;;;;Suppression
7877153;;;;Suppression
7787505;;;;Suppression
7838133;;;;Suppression
7811850;;;;Suppression
7859372;;;;Suppression
7859236;;;;Suppression
7830070;;;;Suppression
7837809;;;;Suppression
7832959;;;;Suppression
7915850;;;;Suppression
7838387;;;;Suppression
7859277;;;;Suppression
7912676;;;;Suppression
7883252;;;;Suppression
7838395;;;;Suppression
7789119;;;;Suppression
7904950;;;;Suppression
7912708;;;;Suppression
7811880;;;;Suppression
7905910;;;;Suppression
7783081;;;;Suppression
7899870;;;;Suppression
7834229;;;;Suppression
7871389;;;;Suppression
7838396;;;;Suppression
7796200;;;;Suppression
7883506;;;;Suppression
7883187;;;;Suppression
7912717;;;;Suppression
7899827;;;;Suppression
7926386;;;;Suppression
7991411;;;;Suppression
7859192;;;;Suppression
7948832;;;;Suppression
7861434;;;;Suppression
7783115;;;;Suppression
7948786;;;;Suppression
7890553;;;;Suppression
7855688;;;;Suppression
7991462;;;;Suppression
8104306;;;;Suppression
7876812;;;;Suppression
7883512;;;;Suppression
7783092;;;;Suppression
7963546;;;;Suppression
7912723;;;;Suppression
8007030;;;;Suppression
7902726;;;;Suppression
7827205;;;;Suppression
7833600;;;;Suppression
7901110;;;;Suppression
7991703;;;;Suppression
7811845;;;;Suppression
7811867;;;;Suppression
8001586;;;;Suppression
7798390;;;;Suppression
7856649;;;;Suppression
7876808;;;;Suppression
7912689;;;;Suppression
7991695;;;;Suppression
7837813;;;;Suppression
7899863;;;;Suppression
7991382;;;;Suppression
7850269;;;;Suppression
7838126;;;;Suppression
8007036;;;;Suppression
7819830;;;;Suppression
7948823;;;;Suppression
7811865;;;;Suppression
7883267;;;;Suppression
7789115;;;;Suppression
7803198;;;;Suppression
7819860;;;;Suppression
7859333;;;;Suppression
7915888;;;;Suppression
8007037;;;;Suppression
7861749;;;;Suppression
7873275;;;;Suppression
7901112;;;;Suppression
7991422;;;;Suppression
7800338;;;;Suppression
7861487;;;;Suppression
7899889;;;;Suppression
7859255;;;;Suppression
7859379;;;;Suppression
7800309;;;;Suppression
7838420;;;;Suppression
7837778;;;;Suppression
7837757;;;;Suppression
7837795;;;;Suppression
7883830;;;;Suppression
7830096;;;;Suppression
7790075;;;;Suppression
7902747;;;;Suppression
7887675;;;;Suppression
7796180;;;;Suppression
7902729;;;;Suppression
7803211;;;;Suppression
7796148;;;;Suppression
7811853;;;;Suppression
7883273;;;;Suppression
7876836;;;;Suppression
7800344;;;;Suppression
7991359;;;;Suppression
7798400;;;;Suppression
7905596;;;;Suppression
7859208;;;;Suppression
7912656;;;;Suppression
7902735;;;;Suppression
7991039;;;;Suppression
7838072;;;;Suppression
7855713;;;;Suppression
7829427;;;;Suppression
8000311;;;;Suppression
7883829;;;;Suppression
7963508;;;;Suppression
7798401;;;;Suppression
7991437;;;;Suppression
7850244;;;;Suppression
7859417;;;;Suppression
7861427;;;;Suppression
7904627;;;;Suppression
7905917;;;;Suppression
7899852;;;;Suppression
7796195;;;;Suppression
7855680;;;;Suppression
7855706;;;;Suppression
7899880;;;;Suppression
7915887;;;;Suppression
7850245;;;;Suppression
7859362;;;;Suppression
7883264;;;;Suppression
7789195;;;;Suppression
7838109;;;;Suppression
7859252;;;;Suppression
7915837;;;;Suppression
7912705;;;;Suppression
7783090;;;;Suppression
7859390;;;;Suppression
7912658;;;;Suppression
7991671;;;;Suppression
7876834;;;;Suppression
7912653;;;;Suppression
7837788;;;;Suppression
7782726;;;;Suppression
7783088;;;;Suppression
7973754;;;;Suppression
7948813;;;;Suppression
7877123;;;;Suppression
7915836;;;;Suppression
7796790;;;;Suppression
7855682;;;;Suppression
7877107;;;;Suppression
7830392;;;;Suppression
7899875;;;;Suppression
7912728;;;;Suppression
7912701;;;;Suppression
7991376;;;;Suppression
7899843;;;;Suppression
7833908;;;;Suppression
7783079;;;;Suppression
7795243;;;;Suppression
8003516;;;;Suppression
7876817;;;;Suppression
7876795;;;;Suppression
7991429;;;;Suppression
7848009;;;;Suppression
7991373;;;;Suppression
7855676;;;;Suppression
7827249;;;;Suppression
7783119;;;;Suppression
7883827;;;;Suppression
7850238;;;;Suppression
7859220;;;;Suppression
7915831;;;;Suppression
7912721;;;;Suppression
7859342;;;;Suppression
7800339;;;;Suppression
7873268;;;;Suppression
7800362;;;;Suppression
7902714;;;;Suppression
7859336;;;;Suppression
7871401;;;;Suppression
7859194;;;;Suppression
7883278;;;;Suppression
7803194;;;;Suppression
7915889;;;;Suppression
7811879;;;;Suppression
7827234;;;;Suppression
7912652;;;;Suppression
7850291;;;;Suppression
7795247;;;;Suppression
7883529;;;;Suppression
7905291;;;;Suppression
7830405;;;;Suppression
7789114;;;;Suppression
7850227;;;;Suppression
7850234;;;;Suppression
7883259;;;;Suppression
7819869;;;;Suppression
7856659;;;;Suppression
7859331;;;;Suppression
7912632;;;;Suppression
7859191;;;;Suppression
7827257;;;;Suppression
7899855;;;;Suppression
7827203;;;;Suppression
7915830;;;;Suppression
7912650;;;;Suppression
7948787;;;;Suppression
7819841;;;;Suppression
7795510;;;;Suppression
7827213;;;;Suppression
7904958;;;;Suppression
7876806;;;;Suppression
7912664;;;;Suppression
7906239;;;;Suppression
7883825;;;;Suppression
7850259;;;;Suppression
7948795;;;;Suppression
7782715;;;;Suppression
7883194;;;;Suppression
7991398;;;;Suppression
7927026;;;;Suppression
7811861;;;;Suppression
7915880;;;;Suppression
7837447;;;;Suppression
7905599;;;;Suppression
7991386;;;;Suppression
7912716;;;;Suppression
7837786;;;;Suppression
7948816;;;;Suppression
7876804;;;;Suppression
7811872;;;;Suppression
7837779;;;;Suppression
7850264;;;;Suppression
7963507;;;;Suppression
7911037;;;;Suppression
7855674;;;;Suppression
7991442;;;;Suppression
8003513;;;;Suppression
7994552;;;;Suppression
7991405;;;;Suppression
7871354;;;;Suppression
7912710;;;;Suppression
7819850;;;;Suppression
7991351;;;;Suppression
7876807;;;;Suppression
7826566;;;;Suppression
7782711;;;;Suppression
7859225;;;;Suppression
7876800;;;;Suppression
7798433;;;;Suppression
7795513;;;;Suppression
7850251;;;;Suppression
7798426;;;;Suppression
7963521;;;;Suppression
7915885;;;;Suppression
7859370;;;;Suppression
7855694;;;;Suppression
7906557;;;;Suppression
7848011;;;;Suppression
7847995;;;;Suppression
7837816;;;;Suppression
7837768;;;;Suppression
7811837;;;;Suppression
7901118;;;;Suppression
7819873;;;;Suppression
7855687;;;;Suppression
7848005;;;;Suppression
7872305;;;;Suppression
7834232;;;;Suppression
7991363;;;;Suppression
7838430;;;;Suppression
7783048;;;;Suppression
7840965;;;;Suppression
7856652;;;;Suppression
7991674;;;;Suppression
7991035;;;;Suppression
7873586;;;;Suppression
7963514;;;;Suppression
7783133;;;;Suppression
7838410;;;;Suppression
7850256;;;;Suppression
7796188;;;;Suppression
7783097;;;;Suppression
7798468;;;;Suppression
7876787;;;;Suppression
7827204;;;;Suppression
7873592;;;;Suppression
8004800;;;;Suppression
7948803;;;;Suppression
7912630;;;;Suppression
7859190;;;;Suppression
7850276;;;;Suppression
7837747;;;;Suppression
7991396;;;;Suppression
7859334;;;;Suppression
7877126;;;;Suppression
7850233;;;;Suppression
7838136;;;;Suppression
7905275;;;;Suppression
7855700;;;;Suppression
7883844;;;;Suppression
7790074;;;;Suppression
7948810;;;;Suppression
7883279;;;;Suppression
7798386;;;;Suppression
7855705;;;;Suppression
7789128;;;;Suppression
7850314;;;;Suppression
7819874;;;;Suppression
7877130;;;;Suppression
7850311;;;;Suppression
7991686;;;;Suppression
7800325;;;;Suppression
7876842;;;;Suppression
7832949;;;;Suppression
7904952;;;;Suppression
8007026;;;;Suppression
7850242;;;;Suppression
7848014;;;;Suppression
7904957;;;;Suppression
7856646;;;;Suppression
7856636;;;;Suppression
7798429;;;;Suppression
7915827;;;;Suppression
7883530;;;;Suppression
7789194;;;;Suppression
7850309;;;;Suppression
7811878;;;;Suppression
7871345;;;;Suppression
7830081;;;;Suppression
7877120;;;;Suppression
7911038;;;;Suppression
7826561;;;;Suppression
7796160;;;;Suppression
7819871;;;;Suppression
7890550;;;;Suppression
7827245;;;;Suppression
7789199;;;;Suppression
7991689;;;;Suppression
7850247;;;;Suppression
7912669;;;;Suppression
7819845;;;;Suppression
7883839;;;;Suppression
7912680;;;;Suppression
7926394;;;;Suppression
7833592;;;;Suppression
7830098;;;;Suppression
7798428;;;;Suppression
7830393;;;;Suppression
7783033;;;;Suppression
7899835;;;;Suppression
7829432;;;;Suppression
7861441;;;;Suppression
7899874;;;;Suppression
7850240;;;;Suppression
7883525;;;;Suppression
7906546;;;;Suppression
7830395;;;;Suppression
7948808;;;;Suppression
7876833;;;;Suppression
7855668;;;;Suppression
7798455;;;;Suppression
7948785;;;;Suppression
7837776;;;;Suppression
7783077;;;;Suppression
7838108;;;;Suppression
7850232;;;;Suppression
7899866;;;;Suppression
7876788;;;;Suppression
7915884;;;;Suppression
7838067;;;;Suppression
7906229;;;;Suppression
7837766;;;;Suppression
7991345;;;;Suppression
7827250;;;;Suppression
7948830;;;;Suppression
7782714;;;;Suppression
7789751;;;;Suppression
7963529;;;;Suppression
7811877;;;;Suppression
7798479;;;;Suppression
7850237;;;;Suppression
7877150;;;;Suppression
7796177;;;;Suppression
7859251;;;;Suppression
7933425;;;;Suppression
7827220;;;;Suppression
7991458;;;;Suppression
7991675;;;;Suppression
7795516;;;;Suppression
7912633;;;;Suppression
7837785;;;;Suppression
7991448;;;;Suppression
7855722;;;;Suppression
7948799;;;;Suppression
7855711;;;;Suppression
7819862;;;;Suppression
7905279;;;;Suppression
7963533;;;;Suppression
7837763;;;;Suppression
7899841;;;;Suppression
7838419;;;;Suppression
7861455;;;;Suppression
7873593;;;;Suppression
7906226;;;;Suppression
7899892;;;;Suppression
7837748;;;;Suppression
7948834;;;;Suppression
7800355;;;;Suppression
7859376;;;;Suppression
7856644;;;;Suppression
7902706;;;;Suppression
7799040;;;;Suppression
7838104;;;;Suppression
7782734;;;;Suppression
7782720;;;;Suppression
7991350;;;;Suppression
7948828;;;;Suppression
7873271;;;;Suppression
7856648;;;;Suppression
7798473;;;;Suppression
7783047;;;;Suppression
7906872;;;;Suppression
7877122;;;;Suppression
7876838;;;;Suppression
7859327;;;;Suppression
7873276;;;;Suppression
7906235;;;;Suppression
7798404;;;;Suppression
7871352;;;;Suppression
7963522;;;;Suppression
7819870;;;;Suppression
7832634;;;;Suppression
7838408;;;;Suppression
7876796;;;;Suppression
7859323;;;;Suppression
7859329;;;;Suppression
7838086;;;;Suppression
7783120;;;;Suppression
7827235;;;;Suppression
8007027;;;;Suppression
7906560;;;;Suppression
7795240;;;;Suppression
7906552;;;;Suppression
7877119;;;;Suppression
7819847;;;;Suppression
7859325;;;;Suppression
7827231;;;;Suppression
7859360;;;;Suppression
7859212;;;;Suppression
7887667;;;;Suppression
7876832;;;;Suppression
7948788;;;;Suppression
7819826;;;;Suppression
7829439;;;;Suppression
7827194;;;;Suppression
7877155;;;;Suppression
7876816;;;;Suppression
7811874;;;;Suppression
7883843;;;;Suppression
7819843;;;;Suppression
7991030;;;;Suppression
7782721;;;;Suppression
7902734;;;;Suppression
7899831;;;;Suppression
7991461;;;;Suppression
7871398;;;;Suppression
7783126;;;;Suppression
7861453;;;;Suppression
7973757;;;;Suppression
7994559;;;;Suppression
7991352;;;;Suppression
7790388;;;;Suppression
7991388;;;;Suppression
7837756;;;;Suppression
7783058;;;;Suppression
7838417;;;;Suppression
7861471;;;;Suppression
7856660;;;;Suppression
7838093;;;;Suppression
7915844;;;;Suppression
7838106;;;;Suppression
7833914;;;;Suppression
7833280;;;;Suppression
7883258;;;;Suppression
7906559;;;;Suppression
7859202;;;;Suppression
7991375;;;;Suppression
7856667;;;;Suppression
7829440;;;;Suppression
7904630;;;;Suppression
7783112;;;;Suppression
7838113;;;;Suppression
7850285;;;;Suppression
7811869;;;;Suppression
7838103;;;;Suppression
8201912;;;;Suppression
7912634;;;;Suppression
7963542;;;;Suppression
7811856;;;;Suppression
7837427;;;;Suppression
7783037;;;;Suppression
7855721;;;;Suppression
7963516;;;;Suppression
7847987;;;;Suppression
7991348;;;;Suppression
7904955;;;;Suppression
7899830;;;;Suppression
7837769;;;;Suppression
7837437;;;;Suppression
7912675;;;;Suppression
7948821;;;;Suppression
8001587;;;;Suppression
7912684;;;;Suppression
7859348;;;;Suppression
7915870;;;;Suppression
7798462;;;;Suppression
7859229;;;;Suppression
7906233;;;;Suppression
7798458;;;;Suppression
7915859;;;;Suppression
7783084;;;;Suppression
7887669;;;;Suppression
7855696;;;;Suppression
7877121;;;;Suppression
7830090;;;;Suppression
7838120;;;;Suppression
7991385;;;;Suppression
7783083;;;;Suppression
7827227;;;;Suppression
7783044;;;;Suppression
7876841;;;;Suppression
7963541;;;;Suppression
7905591;;;;Suppression
7991053;;;;Suppression
7855724;;;;Suppression
7991665;;;;Suppression
7837753;;;;Suppression
7800331;;;;Suppression
7782717;;;;Suppression
