bp_code;Type
IRS - NEW ADAMOV-REPUBLIQUE - BIS - BPE 1;Ajout
IRS - 173 AV GENERAL DE GAULLE (NOGENT SUR MARNE) - BPE 1;Ajout
IRS - FT 478 - 30 RUE ALEXIS DRAPPIER  (CHAVILLE) - BPE 1;Ajout
IRS - FT 622 - RUE JULES VALLES (SAINT OUEN) - BPE 1;Ajout
IRS - FT 543 - 109 RUE DE LA REDOUTE (FONTENAY AUX ROSES) - BPE 1;Ajout
CH SAT SECURISEE CAM48 27 BD PASTEUR_FT613;Ajout
IRS - FT 1983 - 127 RUE DE ROSNY (MONTREUIL) - BPE 1;Ajout
IRS - N-1 CAA ST OUEN (C109 SOU 006) - BPE 1;Ajout
IRS - FT 1889 - 1 RUE HENRI WALLON (MONTREUIL) - BPE 1;Ajout
IRISE - CHAMBRE IRISE C48 (LES LILAS) - BPE 1;Ajout
IRS - ANGLE BD GENERAL GAULLE - ROUTE ERAGNY (HERBLAY) - BPE 1;Ajout
IRS - RONSARD - LECLERC BONNEUIL SUR MARNE (D60 RUE A GROSS - FACE A LA MAIRIE) - BPE 1;Ajout
IRS - RUE JEAN NICOT (PANTIN) - BPE 1;Ajout
IRS - PONT BEZONS RD CH4 (BEZONS) - BPE 1;Ajout
IRS - N-1 POP ANNEXE DE MAIRIE (JOINVILLE LE PONT) - BPE 1;Ajout
IRS - BI PARKING OPHLM (DRANCY) - BPE 1;Ajout
IRS - ALLEE DES HARRAS/ALLEE DE LA MARCHE (GARCHE) - BPE 1;Ajout
IRS - AVENUE PASTEUR (NOISIEL) - BPE 1;Ajout
BI 10 RUE DE LA LIBERTE(ARGENTEUIL) - BPE 1;Ajout
IRISE - 23 RUE DES GARDINOUX (AUBERVILLIERS) - BPE 2;Ajout
IRS - RD POINT DES 6 ROUTES (LA COURNEUVE) - BPE1;Ajout
IRS - QUAI DU GENERAL DE GAULLES-ENTREE PARKING LE ROY MERLIN (SAINT-DENIS) - BPE 1;Ajout
IRS - PLACE MAGENTA - BPE 1;Ajout
PRC BYTEL RUE DES CARRIERES;Ajout
IRS - FT 316 - 50 AVENUE SAINTE FOY (NEUILLY SUR SEINE) - BPE 1;Ajout
IRS - RUE DES VOSGES/ALPES (RUNGIS) - BPE 1;Ajout
IRS - N-1 MAIRIE FONTENAY AUX ROSES - BPE 1;Ajout
IRS - 21 RUE DU JURA (RUNGIS) - BPE 1;Ajout
IRISE - FT271 - 9 Rue Jean Moulin   - BPE1;Ajout
PRC SEQUANTIC DE GAULLE - LECLERC NOISY - BPE 1;Ajout
IRS - BI LES_ROSES_ROUGES (D96) - BPE 1;Ajout
IRS - N-1 MAIRIE NANTERRE - BPE 2;Ajout
IRS - HOPITAL POINCARE - BPE 1;Ajout
IRS - FT1457 - RUE MOLIERE - BPE 1;Ajout
IRS - RUE FRAYSSE (GENTILLY) - BPE 1;Ajout
N-1 BOBIGNY(VAILLANT) - BPE 1;Ajout
IRS - INTERSECTION GODILLOT-DIEUMEGARD - BPE 1;Ajout
IRISE - FT 539 - 26 RUE DU GOULET (AUBERVILLIERS) - BPE 1;Ajout
IRS - FT 433 - 11B RUE DE LEON GAMBETTA (CHAVILLE) - BPE 1;Ajout
IRS - 150 RUE DE STALINGRAD (BOBIGNY) - BPE 1;Ajout
IRS - N-1 POP COMPAGNIE GENERALE DE SANTE CROIX MAHEUX (CERGY) - BPE1;Ajout
PK 76940 ?? - BPE 1;Ajout
IRISE -  GARDINOUX 2 - BPE 1;Ajout
IRS - RUE LUIGI CHERUBINI (SAINT DENIS) - BPE 1;Ajout
IRS - RUE DU LIEUTENANT BATANY CLAMART - BPE 2;Ajout
IRS - BI POP SOLDATA NANTERRE - BPE 1;Ajout
RUE DES JARDINS LHAY LES ROSES - BPE 1;Ajout
IRS - FT 304 - RUE MATHIEU (SAINT OUEN) - BPE 1;Ajout
IRS - ANGLE MAUCONSEIL  NOTRE DAME (FONTENAY-SOUS-BOIS) - BPE 1;Ajout
IRS - ALLEE JEAN RENOIR (NOISY LE GRAND) - BPE 1;Ajout
IRS - CH0D IRISE - ODF D - BPE 1;Ajout
IRS - BI MATERNELLE_SAUSSAIE (D32) - BPE 1;Ajout
IRS - AVENUE DU 8 MAI/PICASSO (QUAI DE CHOISY) - BPE 1;Ajout
IRS - 7 AV DENIS PAPIN (LE PLESSIS ROBINSON);Ajout
IRS - MALON_GIDE - BPE 1;Ajout
IRS - PT2 - ROUTE DE PARIS A DIEPPE (OSNY);Ajout
IRS - ANGLE LONGJUMEAU-SOLETS (RUNGIS) - BPE 1;Ajout
IRS - N-1 ROMAINVILLE 2000 - BPE 1;Ajout
AV DE LA VICTOIRE - SOUS PONT SNCF (ORLY) - BPE 1;Ajout
IRS - BI REGIE LINGE FINANCES AV. MARX DORMOY (MONTROUGE) - BPE 1;Ajout
IRS - PLACE DR PIERRE (NANTERRE) - BPE 1;Ajout
PRC SEQUANTIS NANTERRE;Ajout
IRS- ANGLE BATELIERS / HUGO - BPE 1;Ajout
IRS - FT 387 - 4 RUE DENIS PAPIN (ASNIERES-SUR-SEINE) - BPE 1;Ajout
IRS - N-1 THIAIS HOCHE (THIAIS) - BPE 1;Ajout
IRS - N-1 MAIRIE DU PRE ST GERVAIS - BPE 1;Ajout
IRS - FT 1060 - 16 SENTIER RABELAIS VILLEJUIF - BPE 1;Ajout
IRS - RUE DU VERSEAU - IRISE - BPE 1;Ajout
IRS - N-1 PONT D'ARGENTEUIL - BPE 1;Ajout
IRS - 18 AV DES FRERES LUMIERES (BRY SUR MARNE) - BPE 2;Ajout
IRS - N-1 XEROX VILLEPINTE - BPE 2;Ajout
IRS - FT 155 - 105 RUE DE PARIS (CHARENTON LE PONT) - BPE 1;Ajout
IRS - RUE DU LIEUTENANT BATANY CLAMART - BPE 1;Ajout
IRS - 11 AVENUE DES COSMONAUTES - D41 (LE BLANC MESNIL);Ajout
IRS - 14 RUE JACOB (RUEIL MALMAISON);Ajout
IRS - JOLIOT_CURIE - BPE 1;Ajout
IRS - FT 1127 - 19 RUE DES GRAVIERS (NEUILLY SUR SEINE) - BPE 1;Ajout
IRS - FT780 - N-1 POP LYCEE CAMILLE PISSARRO - BPE 1;Ajout
PRC CAMERA X06 BONNEUIL SUR MARNE;Ajout
IRS- N-1 POP TELECOM ITALIA VITRY - BPE 1;Ajout
IRS - FT 127 - 20 AV DE VERDUN (SAINT MAURICE) - BPE 1;Ajout
PRC OPALYS GALERIE 3 FONTANOTS - BPE 1;Ajout
IRS - PK 103+950 (MASSY) - BPE 1;Ajout
PRC EC78 - T16S01CH01 - 10 AV DE PARIS VERSAILLES - BPE 1;Ajout
IRS - FT1905 - RUE BEL AIR (MONTREUIL) - BPE 1;Ajout
IRS - 8 BOULEVARD GALLIENI - BPE 1;Ajout
IRS - RUE DU 11 NOVEMBRE (MONTROUGE) - BPE 1;Ajout
IRS - FT 1352 - 15 RUE PAUL LANGEVIN (CHATENAY-MALABRY) - BPE 1;Ajout
IRS - RUE VAILLANT COUTURIER (MAISONS ALFORT) - BPE 1;Ajout
IRS - ARTHUR GROUSSIER (BONDY) - BPE 1;Ajout
14 RUE J VANZUPPE (IVRY) - BPE 1;Ajout
IRS - FT 42 - 12 RUE D ALSACE (CACHAN) - BPE 1;Ajout
IRS - N-1 FT1062 - 30 RUE DU DOCTEUR ROUX (SCEAUX) - BPE 1;Ajout
IRS - BOULEVARD PIERRE BROSSOLETTE (ANTONY) - BPE 1;Ajout
IRS - BOULEVARD ARCHIMEDE - BPE 1;Ajout
VIDEO SURVEILLANCE MAIRIE DE VINCENNES (RUE DE FRANCE) - BPE 1;Ajout
Sur le trottoir face au 329 Avenue du Pr?®sident Salvador Allend?®.;Ajout
IRS - CAMILLE DESMOULINS - CACHAN - BPE.2;Ajout
IRS - 25 RUE DES GRILLES (PANTIN) - BPE 1;Ajout
IRS - AVENUE CURIE/FOREST HILL - BPE 1;Ajout
IRS - AVENUE DE LA DIVISION LECLERC - RUE HENRI BARBUSSE (FRESNES) - BPE 1;Ajout
IRS - ANGLE LAFERRIERE - QUAI HALAGE (CRETEIL) - BPE 1;Ajout
IRISE - FT 72 - 26 AVENUE JEAN JAURES (GENTILLY) - BPE 1;Ajout
IRS - 5 RUE DES TERTRES (BAGNEUX) - BPE 1;Ajout
IRS-ALLEE SISLEY (LEVALLOIS) - BPE 1;Ajout
IRS - 28 RUE EDITH CAVELL (VITRY SUR SEINE) - BPE 1;Ajout
FT 1175 - IRS - RUE DE LA PATELLE (SAINT OUEN L AUMONE) - BPE 1;Ajout
IRS - AV DE PARIS;Ajout
IRS - GENOTTES-BD DE LA PAIX - BPE 1;Ajout
IRS - FT - 297 RUE DE ROSNY (ROSNY) - BPE 1;Ajout
FT 2016 - IRS OTI FRANCE N-1 (ST OUEN L AUMONE) - BPE1;Ajout
IRS - 40 QUAI VICTOR HUGO - BPE 1;Ajout
IRS - AVENUE DU GENERAL DE GAULLE (DUGNY) - BPE 1;Ajout
IRS - PT2 RUE ARISTIDE BRIAND (OSNY);Ajout
IRS - FT 998 - 110 RUE DIDEROT (VINCENNES) - BPE 1;Ajout
IRS - 21 AV EDOUARD HERRIOT (PLESSIS-ROBINSON) - BPE 1;Ajout
IRS - FT 1842 - 655 RUE MARCEL PAUL (CHAMPIGNY-SUR-MARNE) - BPE 1;Ajout
IRS - FT 11 AVENUE HENRI RAVERA (BAGNEUX) - BPE1;Ajout
IRS - PETITE SAUSSAIE-COMMUNE DE PARIS - BPE 1;Ajout
IRS - 18 RUE ROUGET DE L'ISLE (ISSY LES MOULINEAUX) - BPE 1;Ajout
IRS - RUE BENSERADE - BPE 1;Ajout
IRS - 4 AVENUE LENINE (PIERREFITTE) - BPE 1;Ajout
IRS - AV DES TROIS MARCHES - BPE1;Ajout
IRS - 37 BD DE LA REPUBLIQUE (COURBEVOIE) - BPE 1;Ajout
FT - IRS - 3 RUE JOSEPH MONIER (RUEIL MAILMAISON) - BPE1;Ajout
IRS - 154  GABRIEL PERI (GENNEVILLIERS) - BPE 1;Ajout
IRS - FT2322 - 35 RUE DU PLESSIS TREVISE (CHAMPIGNY SUR MARNE) - BPE 1;Ajout
IRS - FT1248 - 12 AVENUE HENRI DUNANT (VILLIERS SUR MARNE) - BPE1;Ajout
BI-03 - POP IRISE ESSEN RUNGIS (SILIC);Ajout
IRS - RUE HOCHE -  AVENUE DE LA RESISTANCE (MONTREUIL) - BPE 1;Ajout
IRS -  BPE GENERALLI LUNDBECK - BPE 1;Ajout
IRS - FT 840 - 20 AVENUE  HENRI BARBUSSE (ASNIERES-SUR-SEINE) - BPE 1;Ajout
IRS - 16 RUE DEMENITROUX - BPE 1;Ajout
IRS - RUE MARCEL DASSAULT (SAINT OUEN L AUMONE) - BPE 1;Ajout
IRS - PIERRE MENDES FRANCE - NOISIEL - BPE 1;Ajout
SEINE-BOIVIN (LA FRETTE SUR SEINE) - BPE1;Ajout
IRS -  ADD APHP AVICENNE - BPE 1;Ajout
BPE CAMERA C 60 CHAMBRE IRISE (VILLIERS SUR MARNE);Ajout
IRS - ANGLE AV K MARX/AV S ALLENDE - BPE 1;Ajout
IRS - RUE DU MORVAN (RUNGIS) - BPE 1;Ajout
BPE FT 419;Ajout
IRS - FT 175 - 6-10 MAIL DE LA RESISTANCE (BONEUIL SUR MARNE) - BPE 1;Ajout
RUE DE BREVANNES - BPE 1;Ajout
IRS - FT 760 - 9007B AVENUE DE A CARELLE (VILLENEUVE LE ROI) - BPE1;Ajout
IRS - PK 104+570 MASSY - BPE 1;Ajout
IRS RUE DES EMOULEUSES - BPE 1;Ajout
IRS - FT 231 - D986 - AVENUE DE LA DIVISION LECLERC (CHATENAY MALABRY) - BPE1;Ajout
IRS- AV KENNEDY-LECLERC - ACCES NUMERICABLE IRISE (FEU TRICOLORE) (JOINVILLE) - BPE 2;Ajout
IRS - FT 1002 - 20 RUE DU DR PINEL (CRETEIL) - BPE 1;Ajout
IRS - FT 1806 - ANG THEOPHILE GAUTIER_CHEMIN DES HAUTES NOUES (VILLIERS SUR MARNE)- BPE 1;Ajout
IRS - 60 RUE CAMILLE DESMOULINS (CACHAN) - BPE 1;Ajout
IRS - FT 710 - 30 RUE DES CHERCHEVETS ( SURESNES) - BPE 1;Ajout
IRS - UNION VINCENNES - BPE 1;Ajout
IRS - PAIX-COLOMB (SARTROUVILLE) - BPE 1;Ajout
IRS - 29 RUE DU PROGRES - BPE 1;Ajout
IRS - FT453 - AVENUE ARISTIDE BRIAND  - BPE 1;Ajout
IRS_FT 1004 Rue Jean Moulin - BPE 1;Ajout
IRS - BOURBON/VICTOR HUGO - BPE 1;Ajout
IRS - RASPAIL-JUST - BPE 1;Ajout
IRS - BD MALVOISINE - BPE 1;Ajout
IRS - FT778 - PLACE DE LA LIBERATION (SCEAUX) - BPE 1;Ajout
IRS - RUE DE LA PAIX-BENOIT MALON - BPE 1;Ajout
IRS RUE ROUGET DE L'ISLE QUAI STALINGRAD ??? - BPE 1;Ajout
IRS -  CHEMIN DES CARROUGES (BONDY) - BPE 1;Ajout
CH SAT SECURISEE CAM52 _FT256;Ajout
IRS - 21 RUE EDOUARD BELIN (RUEIL MALMAISON) - BPE 1;Ajout
IRS BI 2 AV DES DES ORANGERS (BONNEUIL SUR MARNE);Ajout
IRS - BD DE L'OISE - BPE NON CONFIRMEE - BPE 1;Ajout
IRS - FT3406 - 1 PLACE LUCY PARSONS (MONTREUIL) - BPE 1;Ajout
IRS - 12 RUE ANDRE ET EDOUARD MICHELIN;Ajout
IRS - BI SEMINAIRE_PRINCIPAL (D20) - BPE 1;Ajout
IRS - BI TOURNELLES_2 (D75) - BPE 1;Ajout
IRS - 5 AV DU CONSUL GENERAL NORDLING (LIVRY GARGAN) - BPE 1;Ajout
FT396 - 116 AVENUE ROGER SALONGRO (CHAMPIGNY SUR MARNE) - BPE 1;Ajout
IRS - GOUVERNEUR GENERAL EBOUE (XCO NUMERICABLE) - BPE 1;Ajout
IRS - BD OISE-RUE DES CHAUFFOURS - BPE 1;Ajout
IRS - FRUITIERS - CAMPRA (SAINT DENIS) - BPE1;Ajout
IRISE - RUE BERNARD (LES LILAS) - BPE 1;Ajout
IRS - FT1051 - 45 AVENUE GEORGETTE BACH ( LES PAVILLONS-SOUS-BOIS ) - BPE 1;Ajout
PRC THD - IRS - RUE 8 MAI_RUE WALLON (NANTERRE) - BPE 1;Ajout
IRS - 15 RUE DES HAUTS GIBOUTS (BRY SUR MARNE) - BPE 1;Ajout
IRS - FACE 108 ALSACE-LORRAINE (ROSNY SOUS BOIS);Ajout
IRS - BI RCE BERGERE (D89) - BPE 1;Ajout
IRS - AVENUE GRADE (ST MAUR DES FOSSES) - BPE 1;Ajout
IRS - N-1 MAIRIE DE JOINVILLE - BPE 1;Ajout
IRS - N-1 FRANCE TELEVISION (BOBIGNY) - BPE 1;Ajout
PLACE DU GAL LECLERC PIERREFITTE - BPE 1;Ajout
IRS - N-1 GROUPE SCOLAIRE GRENIER (ROSNY-SOUS-BOIS) - BPE 1;Ajout
IRS -  AV BRIAND-RUE BERTHOLLET ARCEUIL - IRISE - BPE 1;Ajout
IRS - N-1 SEMECO - BPE 1;Ajout
IRS-19 RUE DIEUMEGARD ST OUEN - BPE 1;Ajout
PRC INEO CAM 11;Ajout
N-1 URA GARGES LES GONESSES - VICTOR BALTHARD - BPE 1;Ajout
IRS - N-1 BATIMENT C (BOBIGNY) - BPE 1;Ajout
IRS - 42 RUE CUVIER (MONTREUIL) - BPE 1;Ajout
IRS - 20 RUE HIPPOLYTE PINSON (JOINTVILLE LE PONT);Ajout
IRS - PLACE DU CAPITAINE GLAMER SAINT OUEN - BPE 1;Ajout
IRS - FT 346 - 71 BD DE LA REPUBLIQUE (LIVRY GARGAN) - BPE 1;Ajout
IRS - N-1 POP COMELI (ARCUEIL) - BPE 1;Ajout
IRS - N-1 POLICE MUNICIPALE D'AUBERVILLIERS - BPE 1;Ajout
IRS - AV. DES LYS-AV. DES COQUELICOTS (BONNEUIL SUR MARNE) - BPE 1;Ajout
IRS - BI LES_SORBIERS_BAT_B&A (EXX BA) - BPE 1;Ajout
IRS - FT 784 RUE BAUDIN (LEVALLOIS-PERRET) - BPE 1;Ajout
AV DU PRESIDENT SALVADOR ALLENDE BOBIGNY - BPE 1;Ajout
BI POP AP-HP KB - GAINE TECHNIQUE - SOUS SOL-1 - SALLE ARCHIVE - BPE1;Ajout
IRS - FT989 - N-1 POP AER HOLDING ERAGNY SUR OISE (ERAGNY) - BPE 1;Ajout
IRS - BD DU GENERAL DE GAULLE ?? - BPE 1;Ajout
IRS - IMM_PYTHAGORE - BPE 1;Ajout
IRS - FT 196 - 14 AV LONGPERIER (VILLEMNOBLE) - BPE 1;Ajout
IRS - AV DESCARTES BPE2 (LE BLANC-MESNIL) - BPE 1;Ajout
BI - IRS - 222 RUE DE ROSNY (MONTREUIL);Ajout
PRC CAMERA AU PIED DE C10;Ajout
IRS - AV SEMARD-BD THOREZ (BOBIGNY) - BPE 1;Ajout
IRS - FT 353 - D63 - AVENUE ROGER SALENGRO (CHATENAY MALABRY) - BPE1;Ajout
IRS - N-1 URA VERRIERES - BPE 1;Ajout
IRS BI POP CASINO ROSA PARK (VITRY SUR SEINE);Ajout
IRS - RUE CHABROL (LA COURNEUVE);Ajout
IRS - 81 RUE DHALENNE (B101-CHAMBRE 7 (ADRIEN MESLIER)) - BPE 1;Ajout
IRS - N-1 CAA BONDY - BPE 1;Ajout
IRISE - N-1 POP CIMETIERE (LES LILAS) - BPE 1;Ajout
IRS - 81 RUE DE FONTENAY (VINCENNES) - BPE 1;Ajout
IRS - RUE JULIETTE SAVAR (CRETEIL) - BPE 1;Ajout
IRS - PAPIN - CURIE (PIERREFITTE) - BPE 1;Ajout
IRS - N-1 URA MITRY MORY - BPE 1;Ajout
IRS - FT 395 - AVENUE DE LA DIVISION LECLERC ( PANTIN) - BPE 1;Ajout
IRS - BI LES_BOSQUETS (D98) - BPE 1;Ajout
IRS - RUE GARDEBLED - PERI (ROSNY SOUS BOIS) - BPE 1;Ajout
IRS - RUE DU HAVRE - BPE 1;Ajout
IRIS-PRC-RUE DES MEUNIERS-LOUIS PASTEUR - BPE 1;Ajout
IRS - N-1 URA MASSY - ANGLE AVENUE DU PRESIDENT KENNEDY x RUE DE LONDRES (ANTONY) - BPE 1;Ajout
IRS - FT607  6 AV DU 8 MAI 1945 (PANTIN) - BPE 1;Ajout
CH SAT SECURISEE CAM27_FT781;Ajout
IRS - FT66 - 11 PLACE DE GENERAL LECLERC (COLOMBES) - BPE 1;Ajout
IRS - PLACE DE LA LIBERATION  (BOBIGNY) - BPE 1;Ajout
IRS - N-1 CAMERA VIDEO 5 (ROSNY-SOUS-BOIS) - BPE 1;Ajout
IRS - FT 229 RUE JULIEN ADASON (VELIZY VILLACOUBLAY) - BPE 1;Ajout
IRS - FT515 AV DU BOUTON D OR (SUCY EN BRIE) - BPE 1;Ajout
IRS - FERME-8 MAI BOBIGNY - BPE 1;Ajout
IRS - 42 RUE SAINT-SIMON (CRETEIL) - BPE2;Ajout
IRS - RUE DES CHAUFFOURS (CERGY) - BPE 1;Ajout
IRS - ANGLE AV 11 NOVEMBRE 1968 / JULES FERRAT (CHEVILLY LA RUE) - BPE1;Ajout
IRS - SOLETS/ARCUEIL (RUNGIS) - BPE 1;Ajout
IRS - N-1 CAA NANTERRE (J.MANSARD) - BPE 3;Ajout
IRS - FT1398 - 130 RUE DANIELLE CASANOVA (AUBERVILLIERS) - BPE 1;Ajout
IRS - BI COOP_PTT (D48) - BPE 1;Ajout
IRS - AV DES LOTS COMMUNAUX (N-1 CAA GENNEVILLIERS) - BPE 2;Ajout
IRS - FT2097 - 2 RUE CLAUDE BERNARD (MONTREUIL) - BPE 1;Ajout
IRISE - N-1 POP DSI (LES LILAS) ÔÇô BPE 1;Ajout
RESISTANCE - AV DE VERDUN (ROMAINVILLE) - BPE 1;Ajout
IRS - COSARDE-LARROUMES L HAY LES ROSES - BPE 1;Ajout
IRS - FT2588 - 107 AV DU PRESIDENT SALVADOR ALLENDE (MONTREUIL) - BPE 1;Ajout
IRS - FT 2331 - 87 RUE LENAIN DE TILLEMONT (MONTREUIL) - BPE 1;Ajout
IRS - FT 1524 - 15 RUE THIERS (PONTOISE) - BPE1;Ajout
IRS - FT 671 - ANGLE RUE HENRI DUNANT-AV KIEBER (NOGENT SUR MARNE) - BPE 1;Ajout
IRS - AVENUE D ALEMBERT - BPE 1;Ajout
IRS - AV PAUL VAILLANT COUTURIER - BPE 2;Ajout
BPE FT 1239;Ajout
FT - IRS - AVENUE ARISTIDE BRIAND - AVENUE MARCEL CACHIN (STAINS) - BPE 1;Ajout
IRS - N-1 WIKA INSTRUMENT (ERAGNY) - BPE 1;Ajout
IRS - 26 BD FOCH (EPINAY SUR SEINE);Ajout
IRS - RUE 8 MAI_RUE WALLON (NANTERRE) - BPE 1;Ajout
IRS - FT 2173 - 1 RUE TRAVERSIERE MONTREUIL - BPE 1;Ajout
IRS - 55 AV ANATOLE FRANCE (VITRY SUR SEINE) - BPE 1;Ajout
IRS - FT2347 - RUE PASCAL - BPE 1;Ajout
IRS - SQUARE STALINGRAD AUBERVILLIERS - BPE 1;Ajout
IRS - PRESIDENT WILSON - AB GROUP ADD2 - BPE 1;Ajout
IRS - INTER RABELAIS-MOULIN - BPE 1;Ajout
FT - IRS - ANGLE BD FRERES VOISIN / RUE VICTOR HUGO (ISSY LES MOULINEAUX) - BPE 1;Ajout
N-1 URA HOUILLES - BPE 1;Ajout
(N'EXISTE PAS D'APRES RECOLE BPE LE 17/05/10) - MGP WILSON_MITTERRAND (ST DENIS) - BPE 1;Ajout
SFR N-1 CERGY SAINT CHRISTOPHE - BPE1;Ajout
PRC IRS - BD BOISSIERE FT45;Ajout
RN2/SANTOS DUMONT - BPE 1;Ajout
IRS 231 BD JAURES - BPE 1;Ajout
PRC SEQUANTIC C.DESMOULINS (CACHAN) - BPE 1;Ajout
IRS - BI PLACE DES HAUTS TILLIERS(GENNEVILLIERS);Ajout
IRS - AV FRANCOIS ARAGO - BPE 2;Ajout
PRC C52 CHAMBRE IRISE (VILLIERS SUR MARNE);Ajout
IRS -  GEYTER-CLUZEAUX (STAINS) - BPE 1;Ajout
IRS - FT 180 - 43 VA JEAN MOULIN (VILLENEUVE-LA-GARENNE) - BPE 1;Ajout
IRS - CHAMBRE N-1CAA VITRY IRISE - BPE 1;Ajout
IRS - FT 854 - 6 RUE DU GENERAL KOENING - BPE 1;Ajout
IRS RUE DU MONT MESLY - BPE 1;Ajout
IRS - FT 871 - RUE DE LA MARNE (HERBLAY) - BPE 1;Ajout
IRS -  INTERSECTION PERI-ROSIERS SAINT OUEN - BPE 1;Ajout
IRS - FT778 - 66 RUE GABRIEL PERI  (MAISONS ALFORT) - BPE 1;Ajout
IRS - BI 27 RUE DE LA REPUBLIQUE (VILLIERS SUR MARNE) - BPE 1;Ajout
RUE DANIELLE CASANOVA IRISE - BPE 1;Ajout
ECOLE INFIRMIERE IRISE - BPE 2;Ajout
IRS - BI- AP-HP - HOPITAL HENRI MONDOR;Ajout
IRS - FT 465 - 80 AV GAMBETTA (BAGNOLET) - BPE 1;Ajout
IRS - AV COUTURIER (GENTILLY) - BPE 1;Ajout
IRS - 3 FONTANOTS SORTIE EGOUTS (NANTERRE) - BPE 1;Ajout
IRS - RUE DES MEUNIERS-LOUIS PASTEURS (BAGNEUX) - BPE 1;Ajout
IRS - ADD1 BI 163 QUAI DOCTEUR DERVEAUX(ASNIERES SUR SEINE);Ajout
IRS - FT582 - 115 BOULEVARD JEAN JAURES (LIVRY-GARGAN) - BPE 1;Ajout
IRS - FT 1215 - 151 AVENUE DE PARIS ( VILLEJUIF) - BPE 1;Ajout
IRS - FT 2738 - 17 RUE DE GARCHES (NANTERRE) - BPE 1;Ajout
IRS - BI RESID_DES_JARDINS (D87) - BPE 1;Ajout
2 EME BI CHAUFFERIE - BPE 1;Ajout
IRS - FT 82 - 71 AVENUE DU GENERAL DE GAULLE (SAINT-MANDE) - BPE 1;Ajout
IRS - BD G.LECLERC_AVE BENOIT FRACHON (NANTERRE) - BPE 1;Ajout
IRS - 84 RUE CARVES (MONTROUGE) - BPE 2;Ajout
IRS - N-1 BONDY SFR ADD2 - BPE 1;Ajout
IRS - 6 RUE HOCHE (BAGNOLET);Ajout
IRS - GUINOT-PERRIN - BPE 1;Ajout
IRS - BI CHAMPIGNY LES BOULEREAUX - BPE 1;Ajout
IRS -  BPE IMMEUBLE IENA RUNGIS - BPE 1;Ajout
IRISE - 33 AVENUE GEORGES CLEMENCEAU - BPE1;Ajout
IRS - RUE DE FONTENAY (CHATILLON) - BPE 1;Ajout
IRS - ROSTAING-BARBUSSE??? - BPE 1;Ajout
IRS - FT_41 - AV MARCEL DASSAULT (LE BOURGET) - BPE1;Ajout
IRS - ANGLE BD DE LA PAIX - BD D'OSNY (CERGY);Ajout
IRS - FT 970 - 6 ALLEE DES TILLEULS (ROSNY SOUS BOIS) - BPE 1;Ajout
IRS - NANTERRE-MAGENTA - BPE 1;Ajout
IRS - BI POP FTTS CHAVILLE - BPE 1;Ajout
IRS - BD  DE L'OISE-VIOSNE - BPE 1;Ajout
PRC INEO 8 JOFFRE (FONTENAY-SOUS-BOIS) - BPE 1;Ajout
IRS - FT 650 - 27 RUE HOCHE (MALAKOFF) -  BPE 1;Ajout
IRISE - RUE THEODOR BULLIER_RUE DE FLANDRES (SARCELLES);Ajout
IRIS - FT126 - CH SAT SECURISEE CAM12 - BPE 1;Ajout
IRS - FT852 - 11 ROUTE COMBAULT (VILIERS SUR MARNE) - BPE1;Ajout
IRS - FT1155 - AV DU GENERAL DE GAULLE GENNEVILLIERS (ILE-DE-France) - BPE 1;Ajout
IRS - RUE DE LA MOTTE (RUE DES PRESLES) (AUBERVILLIERS) - BPE 1;Ajout
IRS - RUE HUGEDE (JOINVILLE) - BPE 1;Ajout
BI-POP CANAM TOUR PLEYEL ST DENIS;Ajout
RUE NUNGESSER ET COLI PIERREFITTE - BPE 1;Ajout
IRS - RUE MONMOUSSEAU (STAINS) - BPE 1;Ajout
IRS - CONVENTION-CACHIN (TELCITE PK 3962) - BPE 2;Ajout
IRS - AVENUE JEAN JAURES/RUE CONDORCET (AUBERVILLIERS) - BPE1;Ajout
IRS - N-1 URA DESCARTES (CHAMPS SUR MARNE) - BPE 1;Ajout
IRS - N-1 CAA NOISY - DANS GALERIE EPAMARNE - BPE 2;Ajout
PRC VERS RESEAU WORLCOM - ROUGET-GALLIENI;Ajout
IRS - FT 213 - 295 AVENUE DE LA DIVISION LECLERC (CHATENAY MALABRY) - BPE 1;Ajout
IRS - AV DES FRUITIERS - BPE 1;Ajout
IRS - 40 RUE DE ST DENIS - BPE 1;Ajout
IRS - BVD DE L'OISE (CERGY) - BPE 2;Ajout
IRS - FT2081 - AV PAUL SIGNAC (MONTREUIL) - BPE 1;Ajout
IRISE - PRC - 24  RUE DE VERDUN VILLEJUIF;Ajout
PRC CAMERA C39 CAMBRE IRISE VILLIERS SUR MARNE;Ajout
IRS - RUE JAURES SANOFI (MAISONS ALFORT) - BPE 1;Ajout
IRS - BI FRETTES_1_&_MAIRIE (D45'D46) - BPE 1;Ajout
IRS - FT 1364  BOULEVARD JEANNE D ARC (MONTREUIL) - BPE 1;Ajout
IRS - RUE EUGENE VARLIN - BPE DE MAINTENANCE ( VILLEJUIF ) - BPE 1;Ajout
IRS - FT67 - AVENUE ARISTIDE BRIAND - BPE 1;Ajout
PRC CAMERA - 4000 SUD 19;Ajout
IRS - FT 1047 - 1 RUE DU PASTEUR MARTIN LUTHER KING (FONTENAY-SOUS-BOIS) - BPE 1;Ajout
