pt_code;Attribut;Valeur N-1;Valeur N;Type
1340908;;;;Suppression
1351795;;;;Suppression
1344763;;;;Suppression
1342691;;;;Suppression
1352413;;;;Suppression
1337366;;;;Suppression
1346626;;;;Suppression
1338028;;;;Suppression
1353501;;;;Suppression
1337998;;;;Suppression
1339988;;;;Suppression
1200321;;;;Suppression
1339362;;;;Suppression
1337994;;;;Suppression
1337988;;;;Suppression
1339115;;;;Suppression
1351404;;;;Suppression
1347910;;;;Suppression
1345904;;;;Suppression
1345363;;;;Suppression
1340855;;;;Suppression
1353121;;;;Suppression
1338012;;;;Suppression
1339367;;;;Suppression
1339392;;;;Suppression
1337768;;;;Suppression
1352014;;;;Suppression
1338723;;;;Suppression
1341059;;;;Suppression
1338978;;;;Suppression
1339932;;;;Suppression
1339064;;;;Suppression
1339162;;;;Suppression
1352398;;;;Suppression
1350258;;;;Suppression
1337970;;;;Suppression
1342651;;;;Suppression
1343756;;;;Suppression
1340591;;;;Suppression
1342561;;;;Suppression
1339937;;;;Suppression
1338920;;;;Suppression
1346818;;;;Suppression
1342604;;;;Suppression
1338085;;;;Suppression
1337763;;;;Suppression
1338057;;;;Suppression
1337481;;;;Suppression
1341221;;;;Suppression
1339188;;;;Suppression
1341916;;;;Suppression
1351857;;;;Suppression
1341183;;;;Suppression
1351372;;;;Suppression
1337705;;;;Suppression
1345462;;;;Suppression
1339520;;;;Suppression
1339980;;;;Suppression
1346581;;;;Suppression
1338251;;;;Suppression
1369926;;;;Suppression
1348099;;;;Suppression
1341201;;;;Suppression
1338842;;;;Suppression
1341824;;;;Suppression
1347914;;;;Suppression
1346932;;;;Suppression
1350256;;;;Suppression
1351654;;;;Suppression
1340592;;;;Suppression
1353237;;;;Suppression
1351472;;;;Suppression
1344780;;;;Suppression
1348976;;;;Suppression
1348476;;;;Suppression
1351646;;;;Suppression
1347538;;;;Suppression
1338410;;;;Suppression
1347431;;;;Suppression
1337602;;;;Suppression
1348033;;;;Suppression
1346850;;;;Suppression
1353642;;;;Suppression
1347142;;;;Suppression
1345907;;;;Suppression
1390086;;;;Suppression
1337253;;;;Suppression
1340593;;;;Suppression
1349550;;;;Suppression
1342039;;;;Suppression
1341774;;;;Suppression
185540;;;;Suppression
1337997;;;;Suppression
1339283;;;;Suppression
1341250;;;;Suppression
1348516;;;;Suppression
1341809;;;;Suppression
176739;;;;Suppression
1347162;;;;Suppression
1347537;;;;Suppression
1337824;;;;Suppression
1344271;;;;Suppression
1339540;;;;Suppression
1337333;;;;Suppression
1343701;;;;Suppression
1346043;;;;Suppression
1340797;;;;Suppression
1337828;;;;Suppression
1338482;;;;Suppression
1352680;;;;Suppression
1340736;;;;Suppression
1338915;;;;Suppression
1345967;;;;Suppression
1348754;;;;Suppression
1348561;;;;Suppression
1337926;;;;Suppression
1345451;;;;Suppression
1347976;;;;Suppression
1340764;;;;Suppression
1353092;;;;Suppression
1339172;;;;Suppression
1337607;;;;Suppression
1352253;;;;Suppression
1352254;;;;Suppression
1337986;;;;Suppression
1337428;;;;Suppression
1340624;;;;Suppression
1337907;;;;Suppression
1346938;;;;Suppression
1349513;;;;Suppression
1347367;;;;Suppression
1340721;;;;Suppression
1351860;;;;Suppression
1353129;;;;Suppression
1348879;;;;Suppression
1340856;;;;Suppression
1350255;;;;Suppression
1341695;;;;Suppression
1339410;;;;Suppression
1346494;;;;Suppression
1339489;;;;Suppression
1341309;;;;Suppression
1348518;;;;Suppression
1341083;;;;Suppression
1340233;;;;Suppression
1342562;;;;Suppression
1347794;;;;Suppression
1346704;;;;Suppression
1349507;;;;Suppression
1338164;;;;Suppression
1381764;;;;Suppression
1347917;;;;Suppression
1339428;;;;Suppression
1353621;;;;Suppression
1339009;;;;Suppression
1339508;;;;Suppression
1342615;;;;Suppression
1341769;;;;Suppression
1347887;;;;Suppression
1348603;;;;Suppression
1339243;;;;Suppression
1352092;;;;Suppression
1352800;;;;Suppression
1342009;;;;Suppression
1353222;;;;Suppression
1337913;;;;Suppression
1343180;;;;Suppression
1338609;;;;Suppression
1340172;;;;Suppression
1345389;;;;Suppression
1339467;;;;Suppression
1338271;;;;Suppression
1348132;;;;Suppression
1340681;;;;Suppression
1338716;;;;Suppression
1348144;;;;Suppression
1340111;;;;Suppression
1349606;;;;Suppression
1338188;;;;Suppression
1343827;;;;Suppression
1348364;;;;Suppression
1349514;;;;Suppression
1337996;;;;Suppression
1340646;;;;Suppression
1340658;;;;Suppression
1340547;;;;Suppression
1348699;;;;Suppression
1338893;;;;Suppression
1340331;;;;Suppression
1348240;;;;Suppression
1339807;;;;Suppression
1337909;;;;Suppression
1345419;;;;Suppression
1347936;;;;Suppression
1338317;;;;Suppression
1337992;;;;Suppression
1346689;;;;Suppression
1344749;;;;Suppression
1345391;;;;Suppression
1348285;;;;Suppression
1688978;;;;Suppression
1343699;;;;Suppression
1338113;;;;Suppression
1346723;;;;Suppression
1346677;;;;Suppression
1348709;;;;Suppression
1339941;;;;Suppression
1346847;;;;Suppression
1339439;;;;Suppression
1345390;;;;Suppression
1340440;;;;Suppression
7714589;;;;Suppression
2534706;;;;Suppression
1338059;;;;Suppression
1352995;;;;Suppression
1337175;;;;Suppression
1341280;;;;Suppression
1337908;;;;Suppression
1348513;;;;Suppression
1339426;;;;Suppression
1342613;;;;Suppression
1340163;;;;Suppression
1338885;;;;Suppression
1353347;;;;Suppression
1340077;;;;Suppression
1347216;;;;Suppression
1337841;;;;Suppression
1766403;;;;Suppression
1348610;;;;Suppression
1337915;;;;Suppression
1338428;;;;Suppression
1339387;;;;Suppression
1345423;;;;Suppression
1338849;;;;Suppression
1341946;;;;Suppression
1339525;;;;Suppression
1338054;;;;Suppression
1337977;;;;Suppression
1347425;;;;Suppression
1345378;;;;Suppression
1352001;;;;Suppression
1348598;;;;Suppression
1341776;;;;Suppression
1353658;;;;Suppression
1353638;;;;Suppression
1338312;;;;Suppression
1348063;;;;Suppression
1337945;;;;Suppression
1340031;;;;Suppression
1348116;;;;Suppression
1337367;;;;Suppression
1346737;;;;Suppression
1352082;;;;Suppression
1346566;;;;Suppression
1348105;;;;Suppression
1338815;;;;Suppression
1341058;;;;Suppression
1337294;;;;Suppression
1346561;;;;Suppression
1339430;;;;Suppression
1348140;;;;Suppression
1341698;;;;Suppression
1341761;;;;Suppression
1338115;;;;Suppression
1347429;;;;Suppression
1341915;;;;Suppression
1340430;;;;Suppression
1353247;;;;Suppression
1360962;;;;Suppression
1347352;;;;Suppression
1353134;;;;Suppression
1338283;;;;Suppression
1344783;;;;Suppression
1337431;;;;Suppression
1347332;;;;Suppression
1338959;;;;Suppression
1348878;;;;Suppression
1339700;;;;Suppression
1341181;;;;Suppression
1346038;;;;Suppression
1340678;;;;Suppression
2633603;;;;Suppression
1337651;;;;Suppression
1352090;;;;Suppression
1341287;;;;Suppression
1338043;;;;Suppression
1338808;;;;Suppression
1337383;;;;Suppression
1337343;;;;Suppression
1338998;;;;Suppression
2495036;;;;Suppression
1338060;;;;Suppression
1348704;;;;Suppression
1337851;;;;Suppression
1340439;;;;Suppression
1338170;;;;Suppression
1340640;;;;Suppression
1337574;;;;Suppression
1337350;;;;Suppression
1347769;;;;Suppression
173589;;;;Suppression
1352071;;;;Suppression
1347130;;;;Suppression
1339354;;;;Suppression
1338292;;;;Suppression
1338240;;;;Suppression
1345415;;;;Suppression
1338005;;;;Suppression
1353631;;;;Suppression
1338476;;;;Suppression
1340325;;;;Suppression
1340435;;;;Suppression
1352028;;;;Suppression
1340915;;;;Suppression
1347192;;;;Suppression
1336107;;;;Suppression
1337685;;;;Suppression
1338471;;;;Suppression
1348111;;;;Suppression
1339449;;;;Suppression
1338766;;;;Suppression
1341770;;;;Suppression
1339808;;;;Suppression
1337355;;;;Suppression
1346852;;;;Suppression
1345915;;;;Suppression
1337334;;;;Suppression
1338796;;;;Suppression
1341734;;;;Suppression
1340737;;;;Suppression
1343162;;;;Suppression
1347661;;;;Suppression
1340920;;;;Suppression
1353081;;;;Suppression
1338583;;;;Suppression
1348898;;;;Suppression
1340680;;;;Suppression
1341936;;;;Suppression
1344369;;;;Suppression
1339117;;;;Suppression
1344264;;;;Suppression
1346889;;;;Suppression
1339335;;;;Suppression
1347428;;;;Suppression
1353275;;;;Suppression
1345925;;;;Suppression
1337261;;;;Suppression
1340110;;;;Suppression
1342048;;;;Suppression
1346605;;;;Suppression
1340823;;;;Suppression
1339574;;;;Suppression
1348061;;;;Suppression
1337924;;;;Suppression
1340653;;;;Suppression
1353374;;;;Suppression
1352782;;;;Suppression
1339567;;;;Suppression
1340665;;;;Suppression
1337677;;;;Suppression
1341152;;;;Suppression
1352273;;;;Suppression
1345787;;;;Suppression
1340780;;;;Suppression
1341780;;;;Suppression
1351637;;;;Suppression
1346595;;;;Suppression
1347915;;;;Suppression
1345425;;;;Suppression
1347666;;;;Suppression
1343711;;;;Suppression
1337505;;;;Suppression
1337957;;;;Suppression
1340639;;;;Suppression
1338422;;;;Suppression
1338290;;;;Suppression
1346453;;;;Suppression
1338484;;;;Suppression
1339011;;;;Suppression
1342585;;;;Suppression
1340716;;;;Suppression
1339501;;;;Suppression
1343828;;;;Suppression
1339472;;;;Suppression
1340642;;;;Suppression
1341411;;;;Suppression
1352238;;;;Suppression
1338108;;;;Suppression
1344912;;;;Suppression
1339146;;;;Suppression
1350382;;;;Suppression
1337477;;;;Suppression
190735;;;;Suppression
1337770;;;;Suppression
1346631;;;;Suppression
1348243;;;;Suppression
1338829;;;;Suppression
1344296;;;;Suppression
1346693;;;;Suppression
1339675;;;;Suppression
1347995;;;;Suppression
1341825;;;;Suppression
1345420;;;;Suppression
1341190;;;;Suppression
1339649;;;;Suppression
1340171;;;;Suppression
1352248;;;;Suppression
1337782;;;;Suppression
1348948;;;;Suppression
1340684;;;;Suppression
1347659;;;;Suppression
1348129;;;;Suppression
1337409;;;;Suppression
1338714;;;;Suppression
1340517;;;;Suppression
1343169;;;;Suppression
1337916;;;;Suppression
1337616;;;;Suppression
1340739;;;;Suppression
1339308;;;;Suppression
1347883;;;;Suppression
1340781;;;;Suppression
1337954;;;;Suppression
1347399;;;;Suppression
1348291;;;;Suppression
1338479;;;;Suppression
1338844;;;;Suppression
1348763;;;;Suppression
1338408;;;;Suppression
1337925;;;;Suppression
1341818;;;;Suppression
1346829;;;;Suppression
1338923;;;;Suppression
1338595;;;;Suppression
1338611;;;;Suppression
1341203;;;;Suppression
1337588;;;;Suppression
1342572;;;;Suppression
1340026;;;;Suppression
1338997;;;;Suppression
1341805;;;;Suppression
1337657;;;;Suppression
1339358;;;;Suppression
1341819;;;;Suppression
1342752;;;;Suppression
1344375;;;;Suppression
1348289;;;;Suppression
1348029;;;;Suppression
1338964;;;;Suppression
1338180;;;;Suppression
1338431;;;;Suppression
1339052;;;;Suppression
2679346;;;;Suppression
1345417;;;;Suppression
1339344;;;;Suppression
1348292;;;;Suppression
1337354;;;;Suppression
1347795;;;;Suppression
1340027;;;;Suppression
1343050;;;;Suppression
1345960;;;;Suppression
1340708;;;;Suppression
1340752;;;;Suppression
1337394;;;;Suppression
1351874;;;;Suppression
1339648;;;;Suppression
1369923;;;;Suppression
1338841;;;;Suppression
1344922;;;;Suppression
1353493;;;;Suppression
1343270;;;;Suppression
1348660;;;;Suppression
1347163;;;;Suppression
1346418;;;;Suppression
1337985;;;;Suppression
1340175;;;;Suppression
1339030;;;;Suppression
1352036;;;;Suppression
1338155;;;;Suppression
1348023;;;;Suppression
1347402;;;;Suppression
1353232;;;;Suppression
1338439;;;;Suppression
1339423;;;;Suppression
1341912;;;;Suppression
1347973;;;;Suppression
1338674;;;;Suppression
1338353;;;;Suppression
1339229;;;;Suppression
1347496;;;;Suppression
1348980;;;;Suppression
1342010;;;;Suppression
1337410;;;;Suppression
1338999;;;;Suppression
1348094;;;;Suppression
1346731;;;;Suppression
1352537;;;;Suppression
1352540;;;;Suppression
2575992;;;;Suppression
1346758;;;;Suppression
1348253;;;;Suppression
1338948;;;;Suppression
1337617;;;;Suppression
1347281;;;;Suppression
1338413;;;;Suppression
1338726;;;;Suppression
1346703;;;;Suppression
1764484;;;;Suppression
1339233;;;;Suppression
1339639;;;;Suppression
1347906;;;;Suppression
1348250;;;;Suppression
1338677;;;;Suppression
1337403;;;;Suppression
1352109;;;;Suppression
1348978;;;;Suppression
1347420;;;;Suppression
1338498;;;;Suppression
1339582;;;;Suppression
1337395;;;;Suppression
1348138;;;;Suppression
1353640;;;;Suppression
1337650;;;;Suppression
1360642;;;;Suppression
1341807;;;;Suppression
1345908;;;;Suppression
1341311;;;;Suppression
1338986;;;;Suppression
1339566;;;;Suppression
1341877;;;;Suppression
1339026;;;;Suppression
1348766;;;;Suppression
1352061;;;;Suppression
1339005;;;;Suppression
1338748;;;;Suppression
1341812;;;;Suppression
1339040;;;;Suppression
1339417;;;;Suppression
1341732;;;;Suppression
1348034;;;;Suppression
1339334;;;;Suppression
1348484;;;;Suppression
1347260;;;;Suppression
1340025;;;;Suppression
1348700;;;;Suppression
1347785;;;;Suppression
1339705;;;;Suppression
233601;;;;Suppression
1339073;;;;Suppression
1338160;;;;Suppression
1340328;;;;Suppression
1344893;;;;Suppression
1347909;;;;Suppression
1341408;;;;Suppression
1339694;;;;Suppression
1346049;;;;Suppression
1337470;;;;Suppression
1724807;;;;Suppression
1345928;;;;Suppression
1340082;;;;Suppression
1337447;;;;Suppression
1340782;;;;Suppression
1339511;;;;Suppression
1339363;;;;Suppression
1338147;;;;Suppression
1345923;;;;Suppression
1347164;;;;Suppression
1348519;;;;Suppression
1340899;;;;Suppression
1347159;;;;Suppression
1339534;;;;Suppression
3106228;;;;Suppression
1338159;;;;Suppression
1353112;;;;Suppression
1337273;;;;Suppression
1345459;;;;Suppression
1345573;;;;Suppression
1349105;;;;Suppression
1338792;;;;Suppression
1339173;;;;Suppression
1341892;;;;Suppression
1353255;;;;Suppression
1341202;;;;Suppression
1343696;;;;Suppression
1343172;;;;Suppression
1339010;;;;Suppression
1353143;;;;Suppression
1345380;;;;Suppression
1345937;;;;Suppression
1338860;;;;Suppression
1344374;;;;Suppression
1343700;;;;Suppression
1338184;;;;Suppression
1341249;;;;Suppression
1348988;;;;Suppression
1352787;;;;Suppression
1338770;;;;Suppression
1337682;;;;Suppression
1337722;;;;Suppression
1340753;;;;Suppression
1341908;;;;Suppression
1337430;;;;Suppression
1338009;;;;Suppression
1338409;;;;Suppression
1347881;;;;Suppression
1338141;;;;Suppression
1352150;;;;Suppression
1338238;;;;Suppression
193385;;;;Suppression
1337671;;;;Suppression
1337634;;;;Suppression
1337834;;;;Suppression
1352802;;;;Suppression
1339537;;;;Suppression
1337584;;;;Suppression
1341282;;;;Suppression
1360971;;;;Suppression
1347895;;;;Suppression
1337937;;;;Suppression
1339464;;;;Suppression
1348943;;;;Suppression
1344857;;;;Suppression
1348368;;;;Suppression
1337991;;;;Suppression
1353126;;;;Suppression
1350373;;;;Suppression
1350246;;;;Suppression
1337359;;;;Suppression
1338720;;;;Suppression
1337975;;;;Suppression
1339165;;;;Suppression
1337693;;;;Suppression
1340732;;;;Suppression
1344306;;;;Suppression
1337288;;;;Suppression
1346628;;;;Suppression
1346728;;;;Suppression
2499185;;;;Suppression
1339370;;;;Suppression
1337283;;;;Suppression
1347653;;;;Suppression
1346853;;;;Suppression
1347880;;;;Suppression
1345326;;;;Suppression
1337285;;;;Suppression
1350547;;;;Suppression
1353495;;;;Suppression
1348092;;;;Suppression
1340523;;;;Suppression
1337775;;;;Suppression
1347362;;;;Suppression
1342701;;;;Suppression
1338289;;;;Suppression
1350241;;;;Suppression
1347212;;;;Suppression
1337600;;;;Suppression
1352784;;;;Suppression
1335123;;;;Suppression
1340713;;;;Suppression
1340550;;;;Suppression
1337637;;;;Suppression
1340169;;;;Suppression
1347206;;;;Suppression
1337590;;;;Suppression
1352233;;;;Suppression
1343271;;;;Suppression
1339174;;;;Suppression
1353463;;;;Suppression
1338016;;;;Suppression
1346686;;;;Suppression
1345404;;;;Suppression
1346560;;;;Suppression
1338145;;;;Suppression
1347931;;;;Suppression
1339070;;;;Suppression
1338951;;;;Suppression
1341252;;;;Suppression
1338344;;;;Suppression
149072;;;;Suppression
1337758;;;;Suppression
1352374;;;;Suppression
1348942;;;;Suppression
1337619;;;;Suppression
1344714;;;;Suppression
1360963;;;;Suppression
1342318;;;;Suppression
1352221;;;;Suppression
1341143;;;;Suppression
1340596;;;;Suppression
1340235;;;;Suppression
1345466;;;;Suppression
1340050;;;;Suppression
1342591;;;;Suppression
1338798;;;;Suppression
1338061;;;;Suppression
1337687;;;;Suppression
1344295;;;;Suppression
1338167;;;;Suppression
1340645;;;;Suppression
1338489;;;;Suppression
1340695;;;;Suppression
1346835;;;;Suppression
1338253;;;;Suppression
177305;;;;Suppression
573122;;;;Suppression
1341410;;;;Suppression
1338172;;;;Suppression
1338755;;;;Suppression
1338417;;;;Suppression
1340779;;;;Suppression
1341222;;;;Suppression
1339157;;;;Suppression
1347395;;;;Suppression
1338593;;;;Suppression
1348752;;;;Suppression
1345412;;;;Suppression
1338745;;;;Suppression
1340726;;;;Suppression
1345955;;;;Suppression
1346602;;;;Suppression
1340117;;;;Suppression
1345325;;;;Suppression
1341925;;;;Suppression
1347494;;;;Suppression
1344370;;;;Suppression
1360965;;;;Suppression
1340655;;;;Suppression
1340097;;;;Suppression
1340065;;;;Suppression
181824;;;;Suppression
1340662;;;;Suppression
182037;;;;Suppression
1341063;;;;Suppression
1340709;;;;Suppression
1339032;;;;Suppression
1341189;;;;Suppression
1340115;;;;Suppression
1352786;;;;Suppression
1341765;;;;Suppression
1345980;;;;Suppression
1342580;;;;Suppression
1352801;;;;Suppression
1337544;;;;Suppression
1369922;;;;Suppression
1337392;;;;Suppression
1345938;;;;Suppression
1338733;;;;Suppression
1352004;;;;Suppression
1347918;;;;Suppression
1338421;;;;Suppression
1341324;;;;Suppression
1339251;;;;Suppression
1340326;;;;Suppression
1347196;;;;Suppression
1339615;;;;Suppression
1339286;;;;Suppression
2602550;;;;Suppression
1351747;;;;Suppression
1347904;;;;Suppression
1338818;;;;Suppression
1338952;;;;Suppression
1338810;;;;Suppression
1339260;;;;Suppression
1340093;;;;Suppression
1338324;;;;Suppression
1348882;;;;Suppression
1351859;;;;Suppression
1348707;;;;Suppression
1346705;;;;Suppression
1340927;;;;Suppression
1339552;;;;Suppression
1341733;;;;Suppression
1337732;;;;Suppression
1353636;;;;Suppression
1347328;;;;Suppression
1345807;;;;Suppression
1351872;;;;Suppression
1341182;;;;Suppression
1340692;;;;Suppression
1344278;;;;Suppression
1338305;;;;Suppression
1338297;;;;Suppression
1339681;;;;Suppression
1341274;;;;Suppression
1337919;;;;Suppression
1342650;;;;Suppression
1338254;;;;Suppression
1341148;;;;Suppression
1347787;;;;Suppression
1347424;;;;Suppression
1338938;;;;Suppression
1347798;;;;Suppression
1340034;;;;Suppression
1346794;;;;Suppression
1350381;;;;Suppression
1353519;;;;Suppression
1344858;;;;Suppression
1351631;;;;Suppression
1352089;;;;Suppression
1339028;;;;Suppression
1340720;;;;Suppression
1343054;;;;Suppression
1343182;;;;Suppression
1351746;;;;Suppression
1338906;;;;Suppression
1344301;;;;Suppression
1345408;;;;Suppression
1353009;;;;Suppression
1337848;;;;Suppression
1337583;;;;Suppression
1348932;;;;Suppression
1337326;;;;Suppression
1339429;;;;Suppression
1337648;;;;Suppression
1346514;;;;Suppression
1350244;;;;Suppression
1367044;;;;Suppression
175176;;;;Suppression
1340256;;;;Suppression
1337773;;;;Suppression
1352999;;;;Suppression
1360973;;;;Suppression
1339281;;;;Suppression
1338586;;;;Suppression
1339690;;;;Suppression
1347655;;;;Suppression
1348257;;;;Suppression
1340724;;;;Suppression
1353130;;;;Suppression
1338633;;;;Suppression
1347971;;;;Suppression
1346766;;;;Suppression
1344753;;;;Suppression
1346482;;;;Suppression
1337853;;;;Suppression
1342038;;;;Suppression
1341273;;;;Suppression
1347528;;;;Suppression
1344268;;;;Suppression
1341149;;;;Suppression
1348483;;;;Suppression
1348952;;;;Suppression
1360968;;;;Suppression
1347967;;;;Suppression
1337319;;;;Suppression
1347369;;;;Suppression
1337678;;;;Suppression
1337453;;;;Suppression
1339587;;;;Suppression
1349517;;;;Suppression
1339161;;;;Suppression
1348121;;;;Suppression
2633602;;;;Suppression
1337709;;;;Suppression
1348057;;;;Suppression
1349508;;;;Suppression
1345422;;;;Suppression
1337783;;;;Suppression
1341081;;;;Suppression
1339191;;;;Suppression
1345921;;;;Suppression
1337399;;;;Suppression
1337411;;;;Suppression
1340590;;;;Suppression
1352134;;;;Suppression
1347166;;;;Suppression
1339048;;;;Suppression
1344822;;;;Suppression
1338031;;;;Suppression
1346480;;;;Suppression
1345367;;;;Suppression
1341185;;;;Suppression
1337513;;;;Suppression
1346036;;;;Suppression
1341279;;;;Suppression
1347780;;;;Suppression
1345381;;;;Suppression
2631358;;;;Suppression
1348375;;;;Suppression
1338248;;;;Suppression
1337951;;;;Suppression
1341179;;;;Suppression
1352961;;;;Suppression
1346619;;;;Suppression
1339171;;;;Suppression
1340322;;;;Suppression
1338179;;;;Suppression
1337899;;;;Suppression
1337695;;;;Suppression
1344748;;;;Suppression
1339563;;;;Suppression
1339313;;;;Suppression
1339559;;;;Suppression
1340035;;;;Suppression
1337446;;;;Suppression
1337248;;;;Suppression
1348743;;;;Suppression
1337698;;;;Suppression
1337376;;;;Suppression
1340774;;;;Suppression
1339385;;;;Suppression
1338052;;;;Suppression
1341894;;;;Suppression
1338003;;;;Suppression
1348114;;;;Suppression
1344881;;;;Suppression
1345841;;;;Suppression
1346695;;;;Suppression
1338276;;;;Suppression
1352120;;;;Suppression
1352123;;;;Suppression
1340061;;;;Suppression
1338628;;;;Suppression
1352225;;;;Suppression
1348481;;;;Suppression
1340904;;;;Suppression
1340723;;;;Suppression
1337570;;;;Suppression
1341417;;;;Suppression
1352246;;;;Suppression
1344793;;;;Suppression
1340661;;;;Suppression
1348117;;;;Suppression
1347324;;;;Suppression
1348384;;;;Suppression
1339007;;;;Suppression
846081;;;;Suppression
1342033;;;;Suppression
1339232;;;;Suppression
1338637;;;;Suppression
1338731;;;;Suppression
1341997;;;;Suppression
1345963;;;;Suppression
1345808;;;;Suppression
1337259;;;;Suppression
1339923;;;;Suppression
1348557;;;;Suppression
1343755;;;;Suppression
1348113;;;;Suppression
1337510;;;;Suppression
1347195;;;;Suppression
1338793;;;;Suppression
1338117;;;;Suppression
1338281;;;;Suppression
1347966;;;;Suppression
1345929;;;;Suppression
1353520;;;;Suppression
1338266;;;;Suppression
1353108;;;;Suppression
1347766;;;;Suppression
1338109;;;;Suppression
1339499;;;;Suppression
1338100;;;;Suppression
1339240;;;;Suppression
1341928;;;;Suppression
1340907;;;;Suppression
1348946;;;;Suppression
1338979;;;;Suppression
1350546;;;;Suppression
1340548;;;;Suppression
1347202;;;;Suppression
1340751;;;;Suppression
1346846;;;;Suppression
1347357;;;;Suppression
1339696;;;;Suppression
1347913;;;;Suppression
1351723;;;;Suppression
1337631;;;;Suppression
1341323;;;;Suppression
1344892;;;;Suppression
1339577;;;;Suppression
1338939;;;;Suppression
1344274;;;;Suppression
1337512;;;;Suppression
1347789;;;;Suppression
1340174;;;;Suppression
1352794;;;;Suppression
1352232;;;;Suppression
1338139;;;;Suppression
168266;;;;Suppression
1344300;;;;Suppression
1346736;;;;Suppression
1341449;;;;Suppression
1346843;;;;Suppression
1337469;;;;Suppression
1348751;;;;Suppression
1337664;;;;Suppression
1347351;;;;Suppression
1338585;;;;Suppression
1337274;;;;Suppression
1337959;;;;Suppression
1339497;;;;Suppression
1360966;;;;Suppression
1348971;;;;Suppression
1348096;;;;Suppression
1339519;;;;Suppression
1337849;;;;Suppression
1339186;;;;Suppression
1340173;;;;Suppression
1338269;;;;Suppression
1352538;;;;Suppression
1339536;;;;Suppression
1338256;;;;Suppression
1341932;;;;Suppression
1343832;;;;Suppression
1338470;;;;Suppression
1339570;;;;Suppression
1347896;;;;Suppression
1347314;;;;Suppression
1353376;;;;Suppression
1352909;;;;Suppression
1341777;;;;Suppression
1344755;;;;Suppression
1340315;;;;Suppression
1341052;;;;Suppression
1337580;;;;Suppression
1347767;;;;Suppression
1338732;;;;Suppression
1338809;;;;Suppression
1339452;;;;Suppression
1337707;;;;Suppression
1337771;;;;Suppression
1348653;;;;Suppression
1345839;;;;Suppression
1340738;;;;Suppression
180704;;;;Suppression
1348934;;;;Suppression
1337681;;;;Suppression
1352099;;;;Suppression
1338739;;;;Suppression
1348702;;;;Suppression
1339069;;;;Suppression
1352276;;;;Suppression
1341696;;;;Suppression
1345971;;;;Suppression
1337358;;;;Suppression
1348693;;;;Suppression
1345316;;;;Suppression
1339248;;;;Suppression
1338597;;;;Suppression
1338882;;;;Suppression
1350376;;;;Suppression
1338325;;;;Suppression
1339237;;;;Suppression
1341888;;;;Suppression
1337756;;;;Suppression
1339382;;;;Suppression
1337900;;;;Suppression
1338436;;;;Suppression
1339394;;;;Suppression
1344794;;;;Suppression
1344366;;;;Suppression
1346675;;;;Suppression
1340682;;;;Suppression
1347970;;;;Suppression
1338419;;;;Suppression
1337244;;;;Suppression
1340697;;;;Suppression
1346767;;;;Suppression
1353144;;;;Suppression
1346722;;;;Suppression
1340321;;;;Suppression
1342647;;;;Suppression
1338627;;;;Suppression
1769281;;;;Suppression
1343719;;;;Suppression
1347963;;;;Suppression
1339421;;;;Suppression
1351858;;;;Suppression
1338816;;;;Suppression
1351651;;;;Suppression
1340798;;;;Suppression
1339004;;;;Suppression
1341866;;;;Suppression
1348238;;;;Suppression
1337969;;;;Suppression
1337942;;;;Suppression
1337498;;;;Suppression
1339184;;;;Suppression
1339495;;;;Suppression
1339002;;;;Suppression
1340493;;;;Suppression
1341935;;;;Suppression
1338303;;;;Suppression
1339065;;;;Suppression
1338884;;;;Suppression
1337567;;;;Suppression
1348520;;;;Suppression
1348524;;;;Suppression
1348101;;;;Suppression
1341420;;;;Suppression
1339438;;;;Suppression
1346857;;;;Suppression
1340029;;;;Suppression
1338301;;;;Suppression
1346564;;;;Suppression
1339703;;;;Suppression
1347921;;;;Suppression
1337621;;;;Suppression
1337939;;;;Suppression
1348745;;;;Suppression
1347898;;;;Suppression
1345385;;;;Suppression
1353356;;;;Suppression
1346811;;;;Suppression
1338888;;;;Suppression
1348006;;;;Suppression
1338185;;;;Suppression
1344305;;;;Suppression
1688977;;;;Suppression
1338898;;;;Suppression
1339190;;;;Suppression
1347543;;;;Suppression
1346037;;;;Suppression
1338588;;;;Suppression
1344283;;;;Suppression
1337472;;;;Suppression
1351657;;;;Suppression
1347965;;;;Suppression
1345318;;;;Suppression
1346048;;;;Suppression
1346042;;;;Suppression
1339433;;;;Suppression
1346599;;;;Suppression
1348506;;;;Suppression
1338136;;;;Suppression
1338843;;;;Suppression
1367050;;;;Suppression
1338347;;;;Suppression
1345443;;;;Suppression
1340588;;;;Suppression
1350250;;;;Suppression
1348089;;;;Suppression
1340599;;;;Suppression
1345899;;;;Suppression
1352015;;;;Suppression
1341795;;;;Suppression
1339390;;;;Suppression
1344894;;;;Suppression
1338234;;;;Suppression
1337679;;;;Suppression
1339517;;;;Suppression
1340609;;;;Suppression
1338169;;;;Suppression
1350261;;;;Suppression
1344263;;;;Suppression
1340934;;;;Suppression
1339156;;;;Suppression
1344779;;;;Suppression
1348750;;;;Suppression
1338282;;;;Suppression
1343829;;;;Suppression
1338761;;;;Suppression
1348512;;;;Suppression
1766083;;;;Suppression
1346806;;;;Suppression
1339928;;;;Suppression
1339468;;;;Suppression
1337918;;;;Suppression
1346601;;;;Suppression
1346744;;;;Suppression
1348148;;;;Suppression
171121;;;;Suppression
1346489;;;;Suppression
1347264;;;;Suppression
